# Data for B+ transitions (P and R) 
#  Number of transitions: 2371 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    12     10     13      5              1279.36          4.13000E-03          9.37000E+08
    22     10     23      2              1281.94          8.97000E-03          6.70000E+08
    16     10     17      4              1282.46          5.65000E-03          8.30000E+08
    19     10     18      4              1283.35          1.08000E-02          7.25000E+08
     8     10      9      6              1286.07          2.50000E-03          1.12000E+09
    11     10     10      6              1286.07          9.21000E-03          9.78000E+08
    13     10     14      5              1290.16          5.11000E-03          8.99000E+08
     4     10      3      7              1292.38          6.30000E-03          1.37000E+09
    20     10     21      3              1293.82          1.39000E-03          7.22000E+08
    12     10     11      6              1294.11          9.44000E-03          9.37000E+08
    17     10     18      4              1295.01          5.72000E-03          7.74000E+08
     2     10      3      7              1295.48          6.06000E-03          1.53000E+09
    20     10     19      4              1295.67          1.08000E-02          7.22000E+08
    23     10     24      2              1297.10          9.11000E-03          6.66000E+08
     6     10      5      7              1299.29          4.85000E-03          1.23000E+09
    14     10     15      5              1301.05          4.86000E-03          8.69000E+08
    13     10     12      6              1302.85          8.17000E-03          8.99000E+08
    10     10     11      6              1303.03          2.39000E-03          1.02000E+09
     4     10      5      7              1303.80          6.30000E-03          1.37000E+09
    18     10     19      4              1307.82          5.72000E-03          8.62000E+08
    21     10     20      4              1308.20          1.09000E-02          6.87000E+08
     8     10      7      7              1308.91          4.51000E-03          1.12000E+09
    14     10     13      6              1311.74          9.48000E-03          8.69000E+08
    15     10     16      5              1312.38          4.93000E-03          8.31000E+08
    24     10     25      2              1312.40          9.18000E-03          6.36000E+08
     6     10      7      7              1315.36          7.76000E-03          1.23000E+09
    19     10     20      4              1320.81          5.63000E-03          7.25000E+08
    22     10     21      4              1320.85          1.09000E-02          6.70000E+08
    15     10     14      6              1321.12          9.61000E-03          8.31000E+08
    10     10      9      7              1321.20          4.05000E-03          1.02000E+09
    12     10     13      6              1321.91          2.17000E-03          9.37000E+08
